app_id,category_id
310c38c6-2a37-482c-8965-0874fe98a82a,9fe78acd078fc030de72c896adc93a2d
8c42fcd8-9bd0-4f85-8dc7-8cc8d6df8218,e44cd5379a3166568741a07cc81ef6e5
9e3be138-3e6b-4f0b-b6d3-18d13dc53758,c3f9db73c29bc33607778f9935c3c4dc
fc720049-ca78-4924-9a52-e8538c443eaa,c769c2bd15500dd906102d9be97fdceb
4d6ae242-2891-4581-b120-f374bbbb8def,c3f9db73c29bc33607778f9935c3c4dc
a450e57b-be68-4324-aa10-60f70f45e2e9,26a72de0d02e0e4e5f615332d61a878e
4d6ae242-2891-4581-b120-f374bbbb8def,5eb4e29e50e3f178acc614236ed107f4
716326a8-285e-41b8-83e8-db54857bd524,c3f9db73c29bc33607778f9935c3c4dc
4eb146df-6521-4934-afa7-68bb713ecb2c,30ea2315e910c5e5335de42d5e87dca5
9bb691aa-2c2a-4b62-a983-c7cf29474cb5,c769c2bd15500dd906102d9be97fdceb
9bb691aa-2c2a-4b62-a983-c7cf29474cb5,5eb4e29e50e3f178acc614236ed107f4
716326a8-285e-41b8-83e8-db54857bd524,c769c2bd15500dd906102d9be97fdceb
25688663-6284-4176-bc30-13f812b69aae,30ea2315e910c5e5335de42d5e87dca5
716326a8-285e-41b8-83e8-db54857bd524,5eb4e29e50e3f178acc614236ed107f4
150104ed-8a9f-435d-9d3b-83c1a70db19d,30a930262efca129caafcd586bc7e6fe
150104ed-8a9f-435d-9d3b-83c1a70db19d,5eb4e29e50e3f178acc614236ed107f4
096e0592-ad96-49b4-9af9-fc2338f3213f,c769c2bd15500dd906102d9be97fdceb
56718ca8-7d18-4529-9e2c-1dd967f89995,64430ad2835be8ad60c59e7d44e4b0b1
9f4ff0e6-0d82-4ea0-b065-96247ac3be6e,26a72de0d02e0e4e5f615332d61a878e
56718ca8-7d18-4529-9e2c-1dd967f89995,737ad50051083aa051d127a53b3ac0da
9f4ff0e6-0d82-4ea0-b065-96247ac3be6e,c576a841fd4f333a6f074d68e76a1d37
75bdd82d-7a78-4e99-ad96-13460e70a189,c3f9db73c29bc33607778f9935c3c4dc
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,c3f9db73c29bc33607778f9935c3c4dc
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,c3f9db73c29bc33607778f9935c3c4dc
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,c769c2bd15500dd906102d9be97fdceb
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,c769c2bd15500dd906102d9be97fdceb
82bab6ec-7a1b-40ad-a4ce-be1ca44f7c1b,5eb4e29e50e3f178acc614236ed107f4
f6a00fd2-c4cc-481e-bb3a-353e0d309a57,5eb4e29e50e3f178acc614236ed107f4
b0fddc87-5fd9-4282-9ca7-046fb1ff7ddf,c3f9db73c29bc33607778f9935c3c4dc
b0fddc87-5fd9-4282-9ca7-046fb1ff7ddf,5eb4e29e50e3f178acc614236ed107f4
35586323-280e-42f4-88d4-746c6a05f496,30ea2315e910c5e5335de42d5e87dca5
3d937a31-b566-48d1-a058-f1a779b1357b,c769c2bd15500dd906102d9be97fdceb
9cb5105e-685c-4a80-a2c0-a29d2a57cb63,c3f9db73c29bc33607778f9935c3c4dc
fcaf497a-7783-41a3-b84c-fade6562766e,30ea2315e910c5e5335de42d5e87dca5
7146a5ac-0d78-4e04-8a7a-a893c8e8474f,bd125b49ce6b0425d29e33cb8b49a496
9cb5105e-685c-4a80-a2c0-a29d2a57cb63,c769c2bd15500dd906102d9be97fdceb
47cf5036-8737-4da6-b846-697e89164a34,30ea2315e910c5e5335de42d5e87dca5
47cf5036-8737-4da6-b846-697e89164a34,c576a841fd4f333a6f074d68e76a1d37
e87250c8-c9a4-4d53-94aa-ec64472cf9f1,c3f9db73c29bc33607778f9935c3c4dc
f63d555d-9235-401a-b418-3993008f5863,c769c2bd15500dd906102d9be97fdceb
79026c40-ebec-4003-bda1-8ccb08ccd73e,64430ad2835be8ad60c59e7d44e4b0b1
65ab5b85-d392-4d67-a599-92bb1799b868,e44cd5379a3166568741a07cc81ef6e5
e87250c8-c9a4-4d53-94aa-ec64472cf9f1,c769c2bd15500dd906102d9be97fdceb
f63d555d-9235-401a-b418-3993008f5863,5eb4e29e50e3f178acc614236ed107f4
2d10a43f-981b-4a72-b6dc-ba9c2da14dcb,30ea2315e910c5e5335de42d5e87dca5
f63d555d-9235-401a-b418-3993008f5863,64430ad2835be8ad60c59e7d44e4b0b1
d7ef544d-3a9a-413a-8899-85cbbf6f5454,c3f9db73c29bc33607778f9935c3c4dc
adc1a87e-49d0-4845-922b-2e29f755bfee,c3f9db73c29bc33607778f9935c3c4dc
5587afc7-4229-4c2e-9f57-aa8f0b0e6cc4,c3f9db73c29bc33607778f9935c3c4dc
d7ef544d-3a9a-413a-8899-85cbbf6f5454,c769c2bd15500dd906102d9be97fdceb
5587afc7-4229-4c2e-9f57-aa8f0b0e6cc4,30ea2315e910c5e5335de42d5e87dca5
d7ef544d-3a9a-413a-8899-85cbbf6f5454,5eb4e29e50e3f178acc614236ed107f4
9f3929f5-26a4-4bee-aebd-52114f41650b,bd125b49ce6b0425d29e33cb8b49a496
3a347117-b375-472e-97ad-1753fdf5bed5,5eb4e29e50e3f178acc614236ed107f4
3a347117-b375-472e-97ad-1753fdf5bed5,64430ad2835be8ad60c59e7d44e4b0b1
56ad1ef6-237e-48f4-9d38-83307f624619,c769c2bd15500dd906102d9be97fdceb
60232fda-a851-495d-b5e9-3614abfc0b3b,c3f9db73c29bc33607778f9935c3c4dc
56ad1ef6-237e-48f4-9d38-83307f624619,5eb4e29e50e3f178acc614236ed107f4
60232fda-a851-495d-b5e9-3614abfc0b3b,5eb4e29e50e3f178acc614236ed107f4
074139a9-b3bf-4f66-a4fd-3910dd6f9c7c,c769c2bd15500dd906102d9be97fdceb
56ad1ef6-237e-48f4-9d38-83307f624619,c576a841fd4f333a6f074d68e76a1d37
4b5261ec-1028-462d-85fd-5e28f9b780d9,5eb4e29e50e3f178acc614236ed107f4
1f3c6499-dbc6-4c9f-954b-3a4a868c4cb4,c3f9db73c29bc33607778f9935c3c4dc
68d7a43b-0cbf-40be-bc4e-cf2af07dcaad,c3f9db73c29bc33607778f9935c3c4dc
0f5f6b9a-630c-48cb-b9b6-244ae692b16c,c3f9db73c29bc33607778f9935c3c4dc
4b5261ec-1028-462d-85fd-5e28f9b780d9,9fe78acd078fc030de72c896adc93a2d
1f3c6499-dbc6-4c9f-954b-3a4a868c4cb4,5eb4e29e50e3f178acc614236ed107f4
a0886d3c-e71e-4643-8ffb-a59bc6070dca,c769c2bd15500dd906102d9be97fdceb
a0886d3c-e71e-4643-8ffb-a59bc6070dca,64430ad2835be8ad60c59e7d44e4b0b1
45abef7c-1e9f-4d9a-af2b-97a7b64ceb5d,30ea2315e910c5e5335de42d5e87dca5
f73f0f9b-a9bc-46b4-8cf4-f66a288ac7f7,30ea2315e910c5e5335de42d5e87dca5
92525882-1d89-404c-b2d8-ac8aa0bf207e,c3f9db73c29bc33607778f9935c3c4dc
4521f037-afe4-42ee-9b87-69ab6f299870,30ea2315e910c5e5335de42d5e87dca5
4521f037-afe4-42ee-9b87-69ab6f299870,737ad50051083aa051d127a53b3ac0da
4120e46e-9c99-4b0c-ba20-db927d0d124b,c3f9db73c29bc33607778f9935c3c4dc
4120e46e-9c99-4b0c-ba20-db927d0d124b,c769c2bd15500dd906102d9be97fdceb
1a547c53-c275-4b2b-8911-83eeb8a779e1,e44cd5379a3166568741a07cc81ef6e5
93000b0b-9930-475f-8dac-d33be4072da5,30ea2315e910c5e5335de42d5e87dca5
4120e46e-9c99-4b0c-ba20-db927d0d124b,c576a841fd4f333a6f074d68e76a1d37
1527ae33-7f56-4ade-b4b3-cc93213abb70,30ea2315e910c5e5335de42d5e87dca5
5e893437-5b8c-41bd-b9de-2fab6000dd84,737ad50051083aa051d127a53b3ac0da
a40296c0-3ac8-44ab-9b7b-94273a99c0ac,30ea2315e910c5e5335de42d5e87dca5
e52e3bae-b8ac-42a6-99b3-659eb535d5b0,c769c2bd15500dd906102d9be97fdceb
c8c2f04b-9bdf-4f5c-b06b-9e55b882dd1b,9fe78acd078fc030de72c896adc93a2d
0cddd6f2-2dae-4921-b32b-314dc2d95a1b,30a930262efca129caafcd586bc7e6fe
e52e3bae-b8ac-42a6-99b3-659eb535d5b0,5eb4e29e50e3f178acc614236ed107f4
bbbc5f81-4982-40b9-b79f-22ec292452cf,30ea2315e910c5e5335de42d5e87dca5
894ead5e-fcda-4bd5-9b93-7a88db26c82b,5eb4e29e50e3f178acc614236ed107f4
5ce27ca5-9126-4a60-99cc-e8af4b632b10,c3f9db73c29bc33607778f9935c3c4dc
27db91e8-8f2b-4dea-a23a-b796caf85384,5eb4e29e50e3f178acc614236ed107f4
014c5183-1a22-44c7-ac5c-4bbf892f2e69,30ea2315e910c5e5335de42d5e87dca5
c8781215-5dd1-431b-9a64-ac503f5f7d42,9fe78acd078fc030de72c896adc93a2d
c8781215-5dd1-431b-9a64-ac503f5f7d42,c576a841fd4f333a6f074d68e76a1d37
014c5183-1a22-44c7-ac5c-4bbf892f2e69,e44cd5379a3166568741a07cc81ef6e5
0b95363a-e3a3-45f3-a65d-94ff47c2e45a,30ea2315e910c5e5335de42d5e87dca5
2168e9ab-dbeb-4729-bc61-c6cf719a2d35,c769c2bd15500dd906102d9be97fdceb
2168e9ab-dbeb-4729-bc61-c6cf719a2d35,64430ad2835be8ad60c59e7d44e4b0b1
ccd23d29-7873-44c0-ad90-049bda7c0f71,c3f9db73c29bc33607778f9935c3c4dc
6c4316fd-273f-445e-b8ba-d4c761c1836a,e44cd5379a3166568741a07cc81ef6e5
01ffdcf7-a49f-41f2-8f46-8dab2b331c61,c3f9db73c29bc33607778f9935c3c4dc
0ca090a8-2a96-4e2b-abb0-3dad9fcceca9,c3f9db73c29bc33607778f9935c3c4dc
01ffdcf7-a49f-41f2-8f46-8dab2b331c61,c769c2bd15500dd906102d9be97fdceb
0ca090a8-2a96-4e2b-abb0-3dad9fcceca9,5eb4e29e50e3f178acc614236ed107f4
0dd5fdee-ff2d-4eae-9826-27d518171798,64430ad2835be8ad60c59e7d44e4b0b1
869aaaea-2d90-4725-89c3-ef117697da46,c769c2bd15500dd906102d9be97fdceb
869aaaea-2d90-4725-89c3-ef117697da46,5eb4e29e50e3f178acc614236ed107f4
5aa65465-c088-4056-bb25-9cbfeff79f9a,c769c2bd15500dd906102d9be97fdceb
5aa65465-c088-4056-bb25-9cbfeff79f9a,5eb4e29e50e3f178acc614236ed107f4
61a6e9e7-15ca-4fbe-8b1b-8a1831e77a64,c3f9db73c29bc33607778f9935c3c4dc
e6f16092-9076-465b-8e65-b909bd43de83,5eb4e29e50e3f178acc614236ed107f4
8fdf0879-2b9b-4637-a69a-dd8d2d4d3cd5,64430ad2835be8ad60c59e7d44e4b0b1
8646aea0-847d-4674-a62a-c312695d7b50,5eb4e29e50e3f178acc614236ed107f4
8646aea0-847d-4674-a62a-c312695d7b50,26a72de0d02e0e4e5f615332d61a878e
e4f29718-a52b-401f-9878-14d0482306a1,64430ad2835be8ad60c59e7d44e4b0b1
8646aea0-847d-4674-a62a-c312695d7b50,c576a841fd4f333a6f074d68e76a1d37
f37c2066-186e-482a-a85c-975a368e3b97,bd125b49ce6b0425d29e33cb8b49a496
b124357b-97f8-48b5-ba07-8259bbba9ac1,c3f9db73c29bc33607778f9935c3c4dc
f796bbd2-2429-40bf-8e4b-e3f1575346f8,c769c2bd15500dd906102d9be97fdceb
ed528d7f-be94-4607-8e14-9ec1e9eec3f6,30ea2315e910c5e5335de42d5e87dca5
87234f40-58d1-4820-b93b-82aa48612377,c3f9db73c29bc33607778f9935c3c4dc
ed528d7f-be94-4607-8e14-9ec1e9eec3f6,9fe78acd078fc030de72c896adc93a2d
87234f40-58d1-4820-b93b-82aa48612377,5eb4e29e50e3f178acc614236ed107f4
e5caca5b-67bc-4958-9416-5c05b9467437,c3f9db73c29bc33607778f9935c3c4dc
e5caca5b-67bc-4958-9416-5c05b9467437,30ea2315e910c5e5335de42d5e87dca5
ed2263c1-d4fa-47a2-a458-ddbcf38df3c4,c3f9db73c29bc33607778f9935c3c4dc
a075b82c-f8fb-4650-ad0a-0ffdb47e7261,c769c2bd15500dd906102d9be97fdceb
a075b82c-f8fb-4650-ad0a-0ffdb47e7261,5eb4e29e50e3f178acc614236ed107f4
ed2263c1-d4fa-47a2-a458-ddbcf38df3c4,c769c2bd15500dd906102d9be97fdceb
c4729970-b937-45ca-9ed9-15cd388aa199,c3f9db73c29bc33607778f9935c3c4dc
c4729970-b937-45ca-9ed9-15cd388aa199,64430ad2835be8ad60c59e7d44e4b0b1
5410d53d-8faf-4d3d-a1c5-f663bf30469f,c3f9db73c29bc33607778f9935c3c4dc
d907a98c-3e1c-48be-865d-3be1bd71408c,c3f9db73c29bc33607778f9935c3c4dc
c4729970-b937-45ca-9ed9-15cd388aa199,c576a841fd4f333a6f074d68e76a1d37
5410d53d-8faf-4d3d-a1c5-f663bf30469f,5eb4e29e50e3f178acc614236ed107f4
d907a98c-3e1c-48be-865d-3be1bd71408c,30ea2315e910c5e5335de42d5e87dca5
d907a98c-3e1c-48be-865d-3be1bd71408c,64430ad2835be8ad60c59e7d44e4b0b1
e8ce91e7-efc3-4140-8e13-89e88d9a2ae8,64430ad2835be8ad60c59e7d44e4b0b1
e8ce91e7-efc3-4140-8e13-89e88d9a2ae8,737ad50051083aa051d127a53b3ac0da
7d373e92-4e80-4eaa-a729-8e9c1f8ffec4,5eb4e29e50e3f178acc614236ed107f4
7d373e92-4e80-4eaa-a729-8e9c1f8ffec4,c576a841fd4f333a6f074d68e76a1d37
9acd5716-6eea-4ba2-87b0-1657f696eb07,30ea2315e910c5e5335de42d5e87dca5
9acd5716-6eea-4ba2-87b0-1657f696eb07,9fe78acd078fc030de72c896adc93a2d
1964f056-06a3-405d-811c-0ea4dd3e6fac,c769c2bd15500dd906102d9be97fdceb
9acd5716-6eea-4ba2-87b0-1657f696eb07,c576a841fd4f333a6f074d68e76a1d37
0768190e-2d10-4dbc-bea1-415f92f30370,c769c2bd15500dd906102d9be97fdceb
7969335e-1200-413b-89b2-0293e2bcf0ce,30ea2315e910c5e5335de42d5e87dca5
d82503b2-c104-4ce3-96bc-af73d69c98da,c769c2bd15500dd906102d9be97fdceb
cdfef7ec-6545-409d-a0a5-e6a017a5dfb6,c3f9db73c29bc33607778f9935c3c4dc
6c6f1a40-9b33-4209-b8e0-fb245b211a97,c3f9db73c29bc33607778f9935c3c4dc
cdfef7ec-6545-409d-a0a5-e6a017a5dfb6,c769c2bd15500dd906102d9be97fdceb
6c6f1a40-9b33-4209-b8e0-fb245b211a97,c769c2bd15500dd906102d9be97fdceb
cdfef7ec-6545-409d-a0a5-e6a017a5dfb6,5eb4e29e50e3f178acc614236ed107f4
6c6f1a40-9b33-4209-b8e0-fb245b211a97,5eb4e29e50e3f178acc614236ed107f4
90841385-4288-46a1-80ed-b6547461c309,c3f9db73c29bc33607778f9935c3c4dc
7e589728-7099-411d-9da8-32f109cc5cc8,30ea2315e910c5e5335de42d5e87dca5
cdfef7ec-6545-409d-a0a5-e6a017a5dfb6,c576a841fd4f333a6f074d68e76a1d37
7e589728-7099-411d-9da8-32f109cc5cc8,737ad50051083aa051d127a53b3ac0da
d0d5f527-0c13-4752-8787-c6d164eca0d7,c3f9db73c29bc33607778f9935c3c4dc
0fd737d0-295f-49cb-a0e9-c2fb423ba004,c3f9db73c29bc33607778f9935c3c4dc
e8fe1252-de13-4e6a-a208-5b520a1f6c5a,bd125b49ce6b0425d29e33cb8b49a496
e8fe1252-de13-4e6a-a208-5b520a1f6c5a,c3f9db73c29bc33607778f9935c3c4dc
b478accf-5946-43e7-8d3b-5e4b0c9abfea,c769c2bd15500dd906102d9be97fdceb
bf9cd3b1-9c07-438f-b9c1-1823aeb3598e,30ea2315e910c5e5335de42d5e87dca5
1d80adae-1ad5-40a8-9829-66b0d66be98a,bd125b49ce6b0425d29e33cb8b49a496
df0b17c3-433d-4a26-bab4-bca9a2811efd,bd125b49ce6b0425d29e33cb8b49a496
